merchant_id,merchant_name,category,mcc_code,country_code,interchange_fee_pct,risk_rating,onboarding_date,payout_settlement_days,is_chargeback_monitored,monthly_volume_est
M5893,Pioneer Holdings,Food & Dining,5812,US,0.02,Low,2022-07-13,2,0,1649747.15
M2943,Pioneer Pay,Electronics & Computers,5732,GB,0.0197,Moderate,2020-11-19,3,0,951561.85
M4005,Summit Holdings,Gaming & Virtual Goods,7995,GB,0.0335,High,2023-05-27,2,0,942745.39
M7592,Prime Pay,E-Commerce & Marketplaces,5311,DE,0.0226,Moderate,2020-06-10,2,0,2303243.11
M5181,Apex Foods,Travel & Airlines,4511,IN,0.0305,Extreme,2021-05-24,2,1,1050464.34
M6584,Summit Logistics,Healthcare & Wellness,8099,GB,0.0206,Low,2024-03-01,7,0,117380.34
M6742,Velocity Pay,Travel & Airlines,4511,GB,0.027,High,2021-09-01,3,1,2222665.85
M8078,Vertex Holdings,Crypto & Digital Assets,6051,DE,0.0421,Extreme,2022-12-31,1,0,2465677.46
M6200,Quantum Hub,E-Commerce & Marketplaces,5311,US,0.0239,Extreme,2020-10-21,2,0,326277.85
M2358,Summit Holdings,E-Commerce & Marketplaces,5311,AU,0.0282,Low,2022-03-01,2,0,1282458.13
M8187,Quantum Mart,Electronics & Computers,5732,US,0.0199,Moderate,2024-04-18,1,0,2498442.66
M4237,Vanguard Hub,Grocery & Supermarket,5411,IN,0.013,Low,2020-12-23,2,0,332142.65
M6586,Global Hub,Crypto & Digital Assets,6051,US,0.0398,Extreme,2023-05-23,3,1,1368590.91
M1208,Velocity Air,Food & Dining,5812,US,0.0219,Low,2024-08-31,1,0,1679289.26
M9360,SilverLine Foods,Food & Dining,5812,CA,0.0229,Low,2024-03-27,1,0,91553.62
M8485,Beacon Foods,Crypto & Digital Assets,6051,US,0.0374,Extreme,2021-05-12,1,0,347542.37
M2870,Global Cloud,Gaming & Virtual Goods,7995,US,0.0291,Moderate,2024-03-14,1,0,2207045.49
M7238,Prime Pay,Grocery & Supermarket,5411,GB,0.019,Low,2022-05-14,7,0,1977260.76
M6807,Nova Retail,Grocery & Supermarket,5411,SG,0.0171,Low,2022-07-15,3,0,2178216.26
M7435,Beacon Ventures,Travel & Airlines,4511,IN,0.0328,High,2021-11-18,2,1,1519901.51
M8507,Titan Cafe,Electronics & Computers,5732,GB,0.0235,Moderate,2020-12-26,2,0,1971092.83
M9700,Global Ventures,E-Commerce & Marketplaces,5311,FR,0.0267,Moderate,2021-05-24,2,0,2183925.74
M7774,SilverLine Pay,Travel & Airlines,4511,FR,0.0326,High,2021-07-26,1,0,1442688.99
M6034,Hyper Express,Grocery & Supermarket,5411,GB,0.0151,Low,2020-02-28,7,0,1033879.06
M9278,Titan Direct,Travel & Airlines,4511,US,0.0278,High,2023-01-09,3,1,791692.9
M4536,Horizon Mart,Financial Services & SaaS,5999,IN,0.0249,Moderate,2022-01-18,1,0,1626389.77
M4493,BlueSky Solutions,Healthcare & Wellness,8099,CA,0.0175,Low,2022-12-19,1,0,1518771.1
M6306,SilverLine Store,Healthcare & Wellness,8099,US,0.0206,Low,2021-09-06,2,0,2346927.96
M5202,Nova Cafe,E-Commerce & Marketplaces,5311,US,0.0211,Low,2021-10-17,2,0,169692.09
M9240,Velocity Store,Healthcare & Wellness,8099,DE,0.018,Low,2020-02-03,3,0,1739107.83
M6065,BlueSky Air,Financial Services & SaaS,5999,SG,0.0269,Moderate,2023-12-04,1,0,2308903.2
M8062,BlueSky Holdings,Crypto & Digital Assets,6051,DE,0.039,Extreme,2023-08-30,2,0,1749705.14
M4343,Cyber Retail,Food & Dining,5812,AU,0.017,Low,2020-09-11,2,0,1456243.32
M9678,Nova Mart,Electronics & Computers,5732,DE,0.0236,Moderate,2023-07-10,2,0,2280269.69
M7084,Pulse Hub,E-Commerce & Marketplaces,5311,IN,0.0238,Moderate,2021-11-14,3,0,1346078.25
M6297,Cyber Cafe,Travel & Airlines,4511,US,0.0264,High,2020-10-21,2,0,454625.42
M3466,Titan Ventures,Crypto & Digital Assets,6051,SG,0.0394,High,2022-08-05,3,0,2113107.07
M4392,Summit Hub,Grocery & Supermarket,5411,CA,0.0197,Low,2020-07-10,3,0,1632444.44
M5803,Swift Tech,Electronics & Computers,5732,FR,0.0196,Moderate,2021-12-16,2,0,1483337.96
M3997,Aero Tech,Travel & Airlines,4511,DE,0.0257,High,2020-12-03,1,1,866561.3
M3095,SilverLine Direct,Healthcare & Wellness,8099,CA,0.0207,Low,2020-08-30,1,0,49049.21
M8052,Quantum Pay,E-Commerce & Marketplaces,5311,US,0.0252,Moderate,2021-09-08,7,0,2099777.98
M8938,Apex Foods,Financial Services & SaaS,5999,AU,0.0259,Moderate,2023-09-30,2,0,1789966.15
M6198,SilverLine Logistics,Crypto & Digital Assets,6051,DE,0.0386,Extreme,2022-09-16,3,0,1031266.6
M4994,Summit Mart,E-Commerce & Marketplaces,5311,SG,0.0262,Moderate,2022-12-23,2,0,2392948.83
M7860,Velocity Air,E-Commerce & Marketplaces,5311,US,0.024,Moderate,2020-03-16,1,0,1721054.31
M4209,Nexus Solutions,Grocery & Supermarket,5411,AU,0.0188,Low,2023-03-07,7,0,1888805.63
M8647,Beacon Express,Financial Services & SaaS,5999,US,0.0235,Moderate,2022-06-21,7,0,270983.63
M9832,Starlight Air,Food & Dining,5812,FR,0.018,Low,2022-11-26,2,0,2434437.01
M2366,Summit Ventures,Travel & Airlines,4511,AU,0.026,High,2020-08-17,1,0,1533529.03
M3657,Nexus Hub,Grocery & Supermarket,5411,US,0.016,Low,2021-09-21,1,0,2286158.61
M7245,Horizon Cloud,Grocery & Supermarket,5411,US,0.0137,Low,2022-02-10,7,0,1529274.36
M4138,Prime Ventures,Gaming & Virtual Goods,7995,SG,0.0354,High,2022-11-01,7,0,2427982.91
M7862,Pulse Direct,Gaming & Virtual Goods,7995,SG,0.0366,High,2021-05-30,3,1,1385420.32
M3795,Apex Express,Grocery & Supermarket,5411,US,0.0162,High,2023-07-13,7,1,2046268.61
M6931,Global Foods,E-Commerce & Marketplaces,5311,US,0.0272,Moderate,2023-02-24,1,0,1343273.37
M6686,Hyper Logistics,Gaming & Virtual Goods,7995,US,0.0324,High,2023-11-03,3,0,1678251.49
M1829,Titan Holdings,Crypto & Digital Assets,6051,AU,0.0358,Moderate,2023-10-20,1,0,2058116.48
M3326,Alpha Ventures,Electronics & Computers,5732,IN,0.0254,Extreme,2024-08-14,1,0,2069144.87
M9962,SilverLine Mart,Financial Services & SaaS,5999,US,0.0241,Moderate,2020-10-01,7,0,1561512.21
M3777,Cyber Tech,Gaming & Virtual Goods,7995,DE,0.03,High,2024-04-25,2,0,193639.33
M2363,Vertex Mart,Grocery & Supermarket,5411,AU,0.0168,Low,2020-11-01,2,0,2452208.13
M2256,Vertex Holdings,Gaming & Virtual Goods,7995,SG,0.0296,High,2022-06-02,2,0,2241313.18
M6301,Alpha Store,Travel & Airlines,4511,AU,0.027,High,2022-01-29,7,0,1703549.53
M2712,Prime Ventures,Financial Services & SaaS,5999,FR,0.027,High,2024-04-30,3,0,2077064.48
M6575,Swift Express,Food & Dining,5812,US,0.0233,Low,2022-11-16,1,0,952340.17
M4478,Aero Pay,Electronics & Computers,5732,DE,0.027,Moderate,2022-05-22,1,0,24191.82
M1003,Cyber Holdings,Travel & Airlines,4511,US,0.0323,Extreme,2020-04-27,1,0,526228.75
M6526,Vertex Ventures,Food & Dining,5812,DE,0.02,Low,2022-12-29,3,0,1861916.38
M3772,Vanguard Store,Food & Dining,5812,AU,0.0214,Low,2022-06-25,3,0,1234908.16
M6879,Aero Retail,E-Commerce & Marketplaces,5311,DE,0.0281,Moderate,2022-08-09,7,0,495984.36
M1833,Titan Ventures,Electronics & Computers,5732,AU,0.0258,Moderate,2022-08-21,1,0,2441364.85
M6639,Vanguard Express,E-Commerce & Marketplaces,5311,FR,0.0228,Moderate,2023-02-07,1,0,2320098.8
M7246,Zenith Express,Gaming & Virtual Goods,7995,US,0.0331,High,2024-06-12,7,0,975027.65
M4445,Titan Cafe,E-Commerce & Marketplaces,5311,US,0.0248,Moderate,2024-08-01,3,0,2072634.13
M4715,Global Solutions,Financial Services & SaaS,5999,US,0.0258,Low,2021-08-22,1,0,1500007.46
M8604,Beacon Cafe,Crypto & Digital Assets,6051,IN,0.0361,Extreme,2022-03-29,1,1,353571.81
M4066,Pioneer Retail,Financial Services & SaaS,5999,FR,0.029,Moderate,2023-11-02,3,0,1097106.17
M4659,Global Foods,Financial Services & SaaS,5999,CA,0.0221,Moderate,2023-07-11,2,0,1957909.78
M7200,Velocity Solutions,Crypto & Digital Assets,6051,US,0.0383,Extreme,2024-02-18,7,0,1494940.93
M5636,Swift Air,Travel & Airlines,4511,GB,0.0322,High,2024-09-07,7,0,1828304.61
M6052,Horizon Air,Grocery & Supermarket,5411,SG,0.0182,Low,2020-05-22,7,0,39466.66
M7346,Nova Solutions,Travel & Airlines,4511,US,0.0251,High,2023-07-20,1,1,2496126.01
M8574,Apex Logistics,E-Commerce & Marketplaces,5311,DE,0.0241,Moderate,2024-07-20,7,0,439497.01
M2673,Nova Holdings,Healthcare & Wellness,8099,CA,0.0178,Low,2020-12-21,3,0,1044287.41
M4981,Alpha Cloud,Grocery & Supermarket,5411,DE,0.0168,Low,2024-04-10,2,0,786833.46
M5417,BlueSky Express,Food & Dining,5812,FR,0.0177,Low,2024-05-26,3,0,1954952.06
M9292,SilverLine Retail,Grocery & Supermarket,5411,FR,0.0176,Low,2021-06-03,3,0,1579271.17
M3288,Alpha Holdings,Travel & Airlines,4511,US,0.0319,Moderate,2021-11-06,3,0,1443309.01
M8816,Titan Retail,Gaming & Virtual Goods,7995,CA,0.0304,High,2021-10-10,7,0,924808.81
M1809,Starlight Store,Healthcare & Wellness,8099,AU,0.022,Low,2023-03-30,1,0,270228.47
M5127,Velocity Logistics,Healthcare & Wellness,8099,FR,0.0215,High,2023-09-19,7,0,2088658.86
M2334,Horizon Mart,Healthcare & Wellness,8099,US,0.0166,High,2023-01-31,2,0,1752893.42
M1867,Swift Ventures,Gaming & Virtual Goods,7995,DE,0.0307,High,2024-04-26,1,1,465878.57
M3649,Summit Air,Healthcare & Wellness,8099,FR,0.0194,Low,2022-03-28,1,0,2062505.8
M3493,Cyber Tech,Financial Services & SaaS,5999,IN,0.0232,Extreme,2020-06-15,1,0,2015167.22
M3356,Global Foods,Healthcare & Wellness,8099,FR,0.0178,Low,2021-05-25,2,0,56320.0
M8337,Horizon Retail,Food & Dining,5812,GB,0.0198,Low,2023-12-19,1,0,1798895.98
M6577,Nova Store,Grocery & Supermarket,5411,IN,0.0131,Low,2021-11-13,2,0,324033.89
M1554,Prime Air,Financial Services & SaaS,5999,CA,0.0232,Moderate,2023-12-15,7,0,1427307.67
M2368,Global Ventures,Financial Services & SaaS,5999,GB,0.0246,Moderate,2023-03-01,2,0,1140295.34
M6629,Vertex Express,Electronics & Computers,5732,FR,0.0202,Moderate,2021-12-04,2,0,2168339.75
M9974,Global Solutions,E-Commerce & Marketplaces,5311,CA,0.0265,Moderate,2024-06-30,7,0,833126.88
M9114,Vanguard Direct,E-Commerce & Marketplaces,5311,IN,0.0275,Moderate,2023-08-24,3,0,2311032.82
M1107,Swift Pay,Healthcare & Wellness,8099,SG,0.0222,Low,2020-03-26,1,0,492547.07
M5046,Swift Logistics,E-Commerce & Marketplaces,5311,US,0.0277,Moderate,2024-02-03,1,0,461239.08
M9173,Velocity Cloud,Gaming & Virtual Goods,7995,FR,0.0301,High,2020-09-21,3,0,1876916.23
M7006,Beacon Hub,Grocery & Supermarket,5411,FR,0.0161,Low,2020-10-09,2,0,2425125.26
M6088,Aero Air,Electronics & Computers,5732,IN,0.0194,Low,2022-05-22,2,0,1559429.24
M9328,Velocity Retail,Healthcare & Wellness,8099,FR,0.02,Low,2022-05-16,3,0,857382.31
M4811,Starlight Retail,Electronics & Computers,5732,IN,0.0191,Extreme,2020-02-29,2,0,1750667.79
M8103,Titan Tech,Food & Dining,5812,DE,0.0195,Low,2021-08-10,1,0,199065.7
M9715,Nexus Air,Travel & Airlines,4511,US,0.0299,High,2021-01-05,1,0,2203274.3
M8624,Apex Store,Healthcare & Wellness,8099,US,0.0175,Low,2024-04-19,2,0,158900.76
M6149,Nexus Tech,Food & Dining,5812,CA,0.0192,Low,2022-02-26,3,0,286361.92
M8241,Summit Direct,Crypto & Digital Assets,6051,IN,0.0364,Extreme,2023-12-17,3,0,1499823.62
M6696,Nova Logistics,Crypto & Digital Assets,6051,US,0.0395,Extreme,2020-03-17,2,0,741866.19
M1076,Summit Tech,Food & Dining,5812,GB,0.0173,Low,2022-07-26,2,0,1212923.7
M4684,BlueSky Direct,E-Commerce & Marketplaces,5311,IN,0.0216,Low,2021-12-21,1,0,478604.06
M4856,BlueSky Ventures,E-Commerce & Marketplaces,5311,AU,0.0289,Moderate,2021-05-29,1,0,1834889.32
M9471,Nexus Pay,Travel & Airlines,4511,AU,0.0299,High,2023-04-15,1,0,464904.78
M5633,Quantum Hub,Travel & Airlines,4511,US,0.0257,High,2021-04-27,2,0,427925.89
M7997,Beacon Mart,Crypto & Digital Assets,6051,US,0.0384,Extreme,2020-03-17,1,0,2484261.65
M4972,Swift Solutions,Food & Dining,5812,US,0.0192,Low,2023-02-17,1,0,669872.9
M8543,Titan Direct,Healthcare & Wellness,8099,FR,0.0176,Low,2020-03-16,2,0,562482.2
M1962,Vertex Store,Travel & Airlines,4511,FR,0.0287,High,2021-02-24,2,1,1806154.14
M2159,Titan Ventures,Grocery & Supermarket,5411,US,0.0128,Low,2020-09-13,3,0,580120.67
M2833,Velocity Pay,E-Commerce & Marketplaces,5311,GB,0.025,Moderate,2020-10-30,2,0,777296.84
M3306,SilverLine Hub,Financial Services & SaaS,5999,GB,0.0295,Moderate,2021-08-26,1,0,1955819.5
M1778,Cyber Cloud,Electronics & Computers,5732,SG,0.0248,Moderate,2020-10-23,3,0,1649734.17
M3000,Vanguard Store,Electronics & Computers,5732,US,0.0261,Moderate,2022-02-09,1,0,586103.07
M4501,SilverLine Express,Crypto & Digital Assets,6051,CA,0.0399,Moderate,2022-08-03,7,0,1965525.07
M2739,Swift Foods,Financial Services & SaaS,5999,AU,0.0283,Moderate,2023-12-12,7,0,2465192.36
M2394,Swift Tech,Healthcare & Wellness,8099,CA,0.017,Low,2023-12-17,7,0,595434.07
M6839,Titan Foods,Crypto & Digital Assets,6051,IN,0.0429,Extreme,2021-09-10,2,1,39870.96
M6218,Pulse Mart,Food & Dining,5812,US,0.0173,Moderate,2023-08-04,1,0,162464.52
M5037,Titan Cloud,Crypto & Digital Assets,6051,US,0.036,Extreme,2023-02-15,2,1,173098.24
M8996,Velocity Ventures,Healthcare & Wellness,8099,IN,0.0201,Low,2021-09-08,3,0,2247119.58
M3831,Aero Ventures,Crypto & Digital Assets,6051,DE,0.0428,Extreme,2022-05-11,2,0,1437461.8
M1622,Vertex Foods,Electronics & Computers,5732,US,0.0233,Moderate,2021-01-21,1,0,861412.74
M1020,Vertex Ventures,Financial Services & SaaS,5999,US,0.0226,Moderate,2020-10-10,3,0,831361.81
M8269,Zenith Retail,Gaming & Virtual Goods,7995,IN,0.0295,High,2024-01-21,1,0,363955.14
M6795,Summit Hub,Crypto & Digital Assets,6051,AU,0.0421,Extreme,2022-12-20,7,0,1479480.32
M1118,Summit Hub,E-Commerce & Marketplaces,5311,US,0.021,High,2021-03-30,7,1,605837.79
M4869,Cyber Tech,Healthcare & Wellness,8099,US,0.0201,Low,2021-12-11,3,0,1521756.02
M6077,Vertex Cafe,Gaming & Virtual Goods,7995,FR,0.0353,High,2023-10-05,1,1,1998209.86
M5669,Vertex Express,Crypto & Digital Assets,6051,CA,0.0414,Extreme,2023-10-02,1,1,1648446.81
M3975,Alpha Direct,Crypto & Digital Assets,6051,US,0.0407,Extreme,2023-10-13,2,0,1179929.24
M3638,SilverLine Pay,Travel & Airlines,4511,GB,0.0316,High,2022-10-11,2,0,564436.43
M5561,Alpha Holdings,Healthcare & Wellness,8099,US,0.0189,Low,2021-11-10,7,0,1958522.93
M9879,Titan Retail,Travel & Airlines,4511,US,0.0328,High,2021-05-09,1,0,1902409.97
M4947,Prime Foods,Crypto & Digital Assets,6051,US,0.0364,Extreme,2023-08-04,2,0,2311412.37
M8696,Titan Solutions,Food & Dining,5812,GB,0.0189,Low,2021-12-13,1,0,1324114.18
M6387,Nova Store,Financial Services & SaaS,5999,US,0.0298,Moderate,2022-09-16,3,0,1930210.12
M5587,Velocity Express,Food & Dining,5812,AU,0.0225,Low,2021-05-21,1,0,1889016.0
M4159,Beacon Express,Healthcare & Wellness,8099,GB,0.0219,Moderate,2022-03-17,1,0,2113852.71
M3879,Hyper Tech,Gaming & Virtual Goods,7995,CA,0.0302,High,2020-02-29,1,1,2401789.77
M3451,Starlight Cafe,Grocery & Supermarket,5411,US,0.0145,Low,2021-09-08,2,0,1688221.52
M2407,Beacon Ventures,Gaming & Virtual Goods,7995,US,0.0307,High,2022-02-06,7,0,2471554.73
M5489,Nova Express,Electronics & Computers,5732,CA,0.0193,Moderate,2022-11-25,3,0,1694124.1
M3568,BlueSky Holdings,Travel & Airlines,4511,US,0.0258,High,2020-02-23,2,0,1037945.61
M2902,Hyper Cafe,Healthcare & Wellness,8099,CA,0.019,Low,2022-09-17,2,0,1563186.42
M3662,Prime Air,E-Commerce & Marketplaces,5311,US,0.0232,Moderate,2020-08-22,2,0,2096815.96
M8464,Pioneer Mart,Electronics & Computers,5732,US,0.0269,Moderate,2023-04-22,1,0,281542.67
M3088,Beacon Solutions,Gaming & Virtual Goods,7995,DE,0.0343,High,2022-01-22,7,0,2040814.32
M5960,Cyber Retail,Food & Dining,5812,SG,0.0227,Low,2023-04-18,2,0,809693.59
M7801,Cyber Direct,Electronics & Computers,5732,US,0.0202,Moderate,2021-04-03,1,0,752546.82
M1026,Starlight Express,Crypto & Digital Assets,6051,GB,0.0391,Extreme,2022-10-30,1,1,1215880.31
M5778,Horizon Hub,Gaming & Virtual Goods,7995,US,0.0352,High,2023-02-22,7,0,975022.93
M6561,Vanguard Tech,Food & Dining,5812,US,0.0183,Low,2023-10-12,3,0,23225.96
M9692,Alpha Express,Financial Services & SaaS,5999,FR,0.029,Low,2021-10-25,3,0,2028411.77
M3695,Aero Mart,Travel & Airlines,4511,CA,0.0294,High,2022-04-29,7,1,127940.48
M8633,Alpha Foods,Financial Services & SaaS,5999,FR,0.0237,Moderate,2022-10-30,1,0,1886691.43
M4181,Velocity Ventures,Gaming & Virtual Goods,7995,AU,0.0314,High,2022-01-20,2,0,830273.67
M7436,Velocity Hub,Financial Services & SaaS,5999,FR,0.0236,Moderate,2023-01-13,7,0,402620.32
M3979,Nova Foods,Healthcare & Wellness,8099,US,0.016,Low,2021-11-02,1,0,1487301.7
M3355,Titan Store,Food & Dining,5812,US,0.0163,Low,2023-07-02,1,0,1855112.42
M7556,Horizon Mart,Grocery & Supermarket,5411,US,0.018,Low,2021-11-09,1,0,1950810.33
M5178,Swift Direct,Electronics & Computers,5732,US,0.0201,Moderate,2022-03-12,2,0,2495835.37
M1414,Nova Ventures,Grocery & Supermarket,5411,CA,0.0173,Low,2020-06-28,2,0,1770816.31
M8441,Summit Cloud,Healthcare & Wellness,8099,CA,0.0225,Low,2022-02-27,1,0,1745614.46
M9067,Velocity Mart,Crypto & Digital Assets,6051,IN,0.0417,Extreme,2022-06-28,1,0,1513488.36
M4369,Titan Cafe,Travel & Airlines,4511,US,0.0279,High,2021-01-20,2,1,496357.11
M8214,Horizon Mart,Financial Services & SaaS,5999,FR,0.0276,Moderate,2024-03-31,1,0,1119843.06
M5898,Global Cloud,E-Commerce & Marketplaces,5311,US,0.0241,Moderate,2020-12-26,3,0,986934.67
M2349,Beacon Hub,E-Commerce & Marketplaces,5311,IN,0.0276,Moderate,2022-03-17,1,0,1393264.78
M5931,Vanguard Retail,Grocery & Supermarket,5411,US,0.0184,Low,2022-03-04,2,0,867299.62
M8006,Apex Mart,E-Commerce & Marketplaces,5311,US,0.0265,Moderate,2024-08-09,1,0,1206200.18
M8175,Quantum Mart,Crypto & Digital Assets,6051,DE,0.0403,Extreme,2021-01-04,1,0,911577.93
M6302,Vanguard Mart,Food & Dining,5812,GB,0.0215,Low,2020-04-27,1,0,742310.72
M1934,Global Foods,Gaming & Virtual Goods,7995,DE,0.0298,High,2024-01-07,1,1,1524251.88
M4995,Velocity Cafe,Food & Dining,5812,US,0.0188,High,2024-06-06,2,1,2379938.84
M8745,BlueSky Direct,Gaming & Virtual Goods,7995,US,0.029,High,2022-05-16,2,0,1943867.99
M1330,Nexus Mart,Food & Dining,5812,GB,0.0183,Low,2021-06-20,3,0,1813163.51
M6711,Aero Ventures,Crypto & Digital Assets,6051,FR,0.0364,Extreme,2020-06-19,7,0,2268423.15
M9274,Quantum Holdings,Travel & Airlines,4511,DE,0.0252,Extreme,2020-04-25,7,0,2322730.66
M2052,Horizon Express,E-Commerce & Marketplaces,5311,AU,0.0232,Moderate,2021-12-13,1,0,312600.85
M8302,Alpha Air,Financial Services & SaaS,5999,CA,0.0227,Moderate,2020-09-30,1,0,952874.42
M7927,Beacon Holdings,Healthcare & Wellness,8099,SG,0.0214,Low,2024-09-16,3,0,64500.25
M8803,SilverLine Mart,Gaming & Virtual Goods,7995,CA,0.0309,High,2021-08-30,1,1,2247471.23
M1882,BlueSky Tech,E-Commerce & Marketplaces,5311,AU,0.0257,Moderate,2024-03-21,2,0,1293889.07
M1802,Swift Cafe,Financial Services & SaaS,5999,IN,0.029,Moderate,2023-08-30,3,0,734028.37
M6240,Cyber Ventures,Travel & Airlines,4511,US,0.0303,High,2021-02-05,1,1,2292617.9
M1050,Aero Mart,Grocery & Supermarket,5411,GB,0.0148,Low,2020-04-28,2,0,2309977.47
M7057,Vanguard Solutions,Financial Services & SaaS,5999,SG,0.0243,Moderate,2021-06-06,2,0,2354899.67
M9587,Aero Holdings,Food & Dining,5812,DE,0.0163,Low,2022-11-25,1,0,739497.82
M7269,SilverLine Retail,Financial Services & SaaS,5999,AU,0.0298,Moderate,2021-03-28,2,0,2356243.92
M3888,Nexus Air,Healthcare & Wellness,8099,US,0.0199,Low,2021-10-29,7,0,1392420.95
M8858,Pulse Direct,E-Commerce & Marketplaces,5311,SG,0.0283,Moderate,2022-09-02,7,0,2329910.16
M8699,Alpha Pay,Crypto & Digital Assets,6051,GB,0.0351,Extreme,2022-09-19,1,0,2054941.21
M5887,Cyber Hub,Travel & Airlines,4511,GB,0.0271,High,2023-07-06,3,0,476361.92
M4879,Summit Ventures,Crypto & Digital Assets,6051,US,0.0357,Extreme,2023-12-09,2,0,2285173.42
M7508,Summit Pay,Gaming & Virtual Goods,7995,US,0.0344,High,2021-05-30,3,0,1478872.4
M8266,Alpha Cloud,Crypto & Digital Assets,6051,AU,0.0395,Low,2021-03-25,2,0,366990.27
M3416,Nexus Cafe,Electronics & Computers,5732,DE,0.0202,Moderate,2022-09-30,3,0,524791.37
M7685,Vertex Hub,Grocery & Supermarket,5411,FR,0.0192,Low,2023-08-24,1,0,2493569.78
M7620,Nexus Retail,Financial Services & SaaS,5999,SG,0.0289,Moderate,2024-07-02,2,0,2107738.09
M8528,Pioneer Express,Food & Dining,5812,CA,0.0168,Low,2021-12-14,1,0,1257073.7
M2461,Cyber Cloud,Gaming & Virtual Goods,7995,US,0.032,High,2020-09-18,2,1,2284986.93
M1143,Hyper Ventures,Healthcare & Wellness,8099,DE,0.0183,Low,2023-12-10,1,0,1518956.89
M4158,Vanguard Retail,Gaming & Virtual Goods,7995,FR,0.0318,High,2022-02-21,1,0,2072565.86
M6143,Vanguard Mart,Grocery & Supermarket,5411,SG,0.0166,Low,2021-01-04,7,0,1048033.55
M7948,Vanguard Cloud,Food & Dining,5812,GB,0.0205,Low,2021-09-20,2,0,2064398.37
M2202,Zenith Logistics,Food & Dining,5812,AU,0.018,Low,2022-05-03,2,0,2157714.9
M6029,Global Store,Healthcare & Wellness,8099,US,0.0223,Low,2021-04-25,2,0,757150.91
M1064,Nexus Express,E-Commerce & Marketplaces,5311,IN,0.0256,Moderate,2023-12-14,1,0,239600.8
M4436,Beacon Store,Healthcare & Wellness,8099,US,0.0225,Low,2021-01-22,3,0,159968.53
M8887,Prime Direct,Healthcare & Wellness,8099,GB,0.0163,Low,2020-04-16,1,0,447720.39
M6836,Vertex Ventures,E-Commerce & Marketplaces,5311,DE,0.0238,Extreme,2022-08-13,1,1,1394765.06
M5464,Beacon Hub,Healthcare & Wellness,8099,CA,0.0228,Low,2020-08-09,7,0,2232642.42
M1321,Zenith Holdings,Gaming & Virtual Goods,7995,CA,0.0312,High,2022-03-02,1,0,1833011.7
M7671,Global Air,Gaming & Virtual Goods,7995,SG,0.0292,High,2022-01-19,1,1,673297.41
M5555,Quantum Store,Gaming & Virtual Goods,7995,FR,0.0328,High,2022-03-15,7,1,1431061.34
M7690,Global Solutions,Financial Services & SaaS,5999,US,0.026,Moderate,2024-04-05,2,0,1347507.92
M2839,Hyper Solutions,Food & Dining,5812,GB,0.0162,Low,2022-12-02,2,0,1831320.65
M2629,Alpha Holdings,Electronics & Computers,5732,US,0.0212,Moderate,2020-06-04,2,0,508209.41
M9277,Apex Mart,Food & Dining,5812,US,0.0222,Low,2022-10-06,2,0,245083.34
M9599,Pioneer Tech,E-Commerce & Marketplaces,5311,DE,0.0259,Low,2021-03-28,2,0,27561.71
M5182,Global Air,Gaming & Virtual Goods,7995,SG,0.0291,High,2023-03-27,2,1,393894.58
M9712,Titan Tech,Healthcare & Wellness,8099,SG,0.0217,Low,2021-12-25,7,0,1388979.79
M3570,Aero Cafe,Healthcare & Wellness,8099,US,0.0175,Low,2024-07-04,2,0,1680659.28
M5753,Beacon Cloud,Healthcare & Wellness,8099,GB,0.0164,Moderate,2023-07-04,3,0,1824940.47
M2218,BlueSky Express,Travel & Airlines,4511,AU,0.0287,Extreme,2023-08-19,2,1,1939889.67
M5348,Vanguard Ventures,Gaming & Virtual Goods,7995,DE,0.0341,Low,2024-09-20,2,0,384623.53
M7800,Global Foods,Electronics & Computers,5732,CA,0.0257,Moderate,2023-01-02,2,0,1326262.81
M3277,Aero Retail,Food & Dining,5812,GB,0.0165,Low,2021-02-24,3,0,1133554.22
M1689,Alpha Holdings,Crypto & Digital Assets,6051,US,0.0362,Extreme,2021-08-17,1,0,883031.01
M9846,Apex Retail,Grocery & Supermarket,5411,FR,0.0187,Low,2020-03-30,7,0,1090421.95
M4464,Cyber Foods,Food & Dining,5812,IN,0.0234,Low,2020-08-04,2,0,201293.41
M7618,Swift Solutions,Travel & Airlines,4511,DE,0.0265,High,2022-10-19,2,0,493011.15
M3357,Cyber Ventures,Grocery & Supermarket,5411,IN,0.0152,Low,2022-12-12,1,0,1615394.3
M5224,Alpha Foods,Crypto & Digital Assets,6051,FR,0.0361,Extreme,2022-01-11,7,0,206226.52
M3872,Alpha Ventures,Financial Services & SaaS,5999,SG,0.0229,Moderate,2020-05-30,3,0,1091584.76
M8592,Velocity Foods,Healthcare & Wellness,8099,DE,0.0178,Low,2023-07-12,1,0,2178258.22
M9062,Titan Direct,E-Commerce & Marketplaces,5311,GB,0.0272,Moderate,2024-06-19,3,0,157516.73
M4858,Beacon Hub,Grocery & Supermarket,5411,US,0.0174,Low,2023-12-20,1,0,1253403.35
M2111,Prime Direct,Food & Dining,5812,SG,0.0161,Low,2020-04-21,7,0,1234499.52
M5161,Aero Store,Healthcare & Wellness,8099,AU,0.0151,Extreme,2020-02-23,1,0,2469325.38
M4523,Pulse Holdings,Electronics & Computers,5732,GB,0.0209,Moderate,2023-01-16,3,0,2458537.93
