dispute_id,transaction_id,customer_id,merchant_id,dispute_date,dispute_reason,disputed_amount,dispute_status,evidence_submitted,chargeback_fee_usd,resolution_date,liability_assigned
DSP200213,TX104112,C53025,M8355,2025-03-20,Duplicate Processing,1872.27,Pending Evidence,1,20.0,,Pending
DSP200214,TX102022,C80381,M6482,2026-03-08,Credit Not Processed,100.0,Pending Evidence,1,15.0,,Pending
DSP200215,TX277365,C89746,M8305,2025-06-05,Duplicate Processing,1417.27,Won - Customer,1,35.0,2025-07-29,Merchant
DSP200216,TX111697,C23396,M9452,2025-10-29,Fraudulent Transaction,1742.81,Chargeback Reversed,0,20.0,2025-11-25,Payment Processor
DSP200217,TX107983,C46208,M3093,2025-12-29,Friendly Fraud / Unrecognized,1306.02,Won - Customer,1,35.0,2026-01-08,Merchant
DSP200218,TX109860,C19710,M8581,2026-03-04,Subscription Cancelled,801.24,Won - Merchant,1,50.0,2026-04-18,Cardholder
DSP200219,TX111985,C33086,M9843,2025-11-01,Item Not Received,867.06,Pending Evidence,1,25.0,,Pending
DSP200220,TX112319,C80539,M8684,2025-08-27,Fraudulent Transaction,60.04,Arbitration,1,35.0,2025-10-22,Payment Processor
DSP200221,TX112955,C40217,M6850,2025-07-23,Product Defective / Unacceptable,1539.4,Won - Merchant,1,15.0,2025-08-24,Cardholder
DSP200222,TX253539,C38361,M9274,2025-06-19,Subscription Cancelled,528.37,Chargeback Reversed,1,15.0,2025-07-01,Merchant
DSP200223,TX107601,C13617,M4612,2025-06-29,Subscription Cancelled,1925.77,Chargeback Reversed,1,15.0,2025-08-24,Issuing Bank
DSP200224,TX108545,C65296,M7299,2025-06-03,Fraudulent Transaction,1735.61,Pending Evidence,0,50.0,,Pending
DSP200225,TX113672,C82140,M2623,2026-02-11,Product Defective / Unacceptable,1244.63,Under Review,1,20.0,,Pending
DSP200226,TX106618,C24592,M3254,2025-09-16,Fraudulent Transaction,1550.01,Arbitration,1,50.0,2025-11-03,Merchant
DSP200227,TX106867,C48684,M6021,2025-04-18,Item Not Received,504.54,Won - Customer,1,35.0,2025-04-27,Merchant
DSP200228,TX113935,C13390,M3009,2026-05-27,Item Not Received,1486.46,Arbitration,1,25.0,2026-06-12,Cardholder
DSP200229,TX100004,C92149,M1627,2025-12-12,Item Not Received,379.72,Under Review,0,25.0,,Pending
DSP200230,TX110613,C85341,M6021,2026-05-14,Fraudulent Transaction,499.07,Arbitration,1,50.0,2026-06-27,Payment Processor
DSP200231,TX102682,C79942,M1599,2025-08-15,Product Defective / Unacceptable,463.33,Pending Evidence,1,25.0,,Pending
DSP200232,TX102658,C77889,M5934,2026-01-01,Friendly Fraud / Unrecognized,1008.16,Pending Evidence,1,25.0,,Pending
DSP200233,TX104704,C70515,M6381,2025-10-07,Credit Not Processed,467.17,Won - Merchant,1,15.0,2025-10-23,Cardholder
DSP200234,TX218951,C23356,M8740,2025-07-31,Credit Not Processed,1256.38,Arbitration,1,20.0,2025-09-22,Payment Processor
DSP200235,TX107351,C68446,M1025,2025-08-01,Fraudulent Transaction,1809.6,Won - Merchant,1,50.0,2025-08-20,Cardholder
DSP200236,TX108745,C95316,M7163,2026-05-07,Duplicate Processing,192.33,Pending Evidence,1,35.0,,Pending
DSP200237,TX100506,C98125,M9633,2025-02-24,Item Not Received,123.43,Pending Evidence,1,25.0,,Pending
DSP200238,TX102071,C35313,M6262,2025-08-05,Friendly Fraud / Unrecognized,1217.01,Pending Evidence,1,15.0,,Pending
DSP200239,TX111140,C73904,M7272,2026-04-07,Subscription Cancelled,350.13,Won - Merchant,1,50.0,2026-04-22,Cardholder
DSP200240,TX296877,C66155,M1273,2026-03-17,Subscription Cancelled,1198.91,Won - Merchant,1,15.0,2026-05-06,Issuing Bank
DSP200241,TX113522,C85849,M3324,2025-02-07,Item Not Received,144.94,Under Review,1,50.0,,Pending
DSP200242,TX103323,C18799,M5678,2025-03-01,Friendly Fraud / Unrecognized,1627.47,Pending Evidence,1,25.0,,Pending
DSP200243,TX105537,C62743,M6761,2025-09-29,Item Not Received,864.49,Chargeback Reversed,1,15.0,2025-11-22,Payment Processor
DSP200244,TX110170,C40433,M4531,2025-06-06,Credit Not Processed,888.28,Won - Merchant,1,25.0,2025-07-15,Issuing Bank
DSP200245,TX287321,C95256,M3670,2026-03-19,Subscription Cancelled,361.65,Under Review,1,20.0,,Pending
DSP200246,TX105323,C37802,M1713,2025-09-15,Fraudulent Transaction,264.47,Pending Evidence,0,25.0,,Pending
DSP200247,TX105508,C64460,M2229,2025-10-01,Product Defective / Unacceptable,1184.39,Pending Evidence,0,35.0,,Pending
DSP200248,TX114684,C73335,M2140,2026-01-14,Item Not Received,986.91,Won - Merchant,1,15.0,2026-02-07,Cardholder
DSP200249,TX113600,C94696,M3471,2026-03-19,Fraudulent Transaction,1356.85,Won - Customer,1,50.0,2026-05-02,Merchant
DSP200250,TX112126,C22240,M9317,2025-10-21,Fraudulent Transaction,289.83,Won - Merchant,1,25.0,2025-11-05,Cardholder
DSP200251,TX103841,C91987,M5616,2025-02-18,Fraudulent Transaction,692.85,Won - Merchant,1,15.0,2025-03-22,Cardholder
DSP200252,TX114092,C36100,M3600,2025-07-01,Fraudulent Transaction,1873.57,Under Review,1,15.0,,Pending
DSP200253,TX113016,C45018,M3972,2025-08-15,Fraudulent Transaction,1382.07,Chargeback Reversed,1,50.0,2025-09-17,Cardholder
DSP200254,TX111554,C60277,M1854,2025-10-12,Duplicate Processing,1248.18,Won - Merchant,1,25.0,2025-12-05,Issuing Bank
DSP200255,TX103726,C38016,M6375,2026-01-02,Credit Not Processed,1718.66,Won - Customer,1,35.0,2026-01-12,Payment Processor
DSP200256,TX106887,C17331,M9626,2025-04-03,Product Defective / Unacceptable,1225.75,Arbitration,1,25.0,2025-05-24,Merchant
DSP200257,TX110750,C22240,M1298,2025-03-20,Subscription Cancelled,1978.17,Won - Customer,1,15.0,2025-03-30,Payment Processor
DSP200258,TX109439,C66985,M2548,2026-05-02,Item Not Received,1454.64,Chargeback Reversed,0,35.0,2026-05-14,Payment Processor
DSP200259,TX113969,C47512,M5477,2026-04-02,Fraudulent Transaction,1820.34,Pending Evidence,0,15.0,,Pending
DSP200260,TX108278,C41566,M9317,2025-03-03,Friendly Fraud / Unrecognized,148.9,Under Review,1,20.0,,Pending
DSP200261,TX101452,C54118,M8368,2026-03-10,Fraudulent Transaction,1634.03,Arbitration,1,20.0,2026-05-07,Payment Processor
DSP200262,TX113502,C17146,M5369,2026-04-16,Product Defective / Unacceptable,355.52,Under Review,1,35.0,,Pending
DSP200263,TX100068,C53369,M8957,2025-11-19,Item Not Received,238.31,Won - Customer,1,50.0,2025-12-16,Merchant
DSP200264,TX103939,C31632,M5564,2025-09-21,Friendly Fraud / Unrecognized,555.51,Arbitration,1,50.0,2025-10-17,Merchant
DSP200265,TX111634,C58566,M5193,2025-09-24,Credit Not Processed,1483.28,Pending Evidence,0,50.0,,Pending
DSP200266,TX104694,C57942,M6626,2026-04-25,Credit Not Processed,1514.73,Won - Customer,1,50.0,2026-06-16,Merchant
DSP200267,TX111403,C92578,M7981,2026-06-07,Duplicate Processing,1976.7,Won - Merchant,1,15.0,2026-07-04,Issuing Bank
DSP200268,TX108405,C69829,M8391,2025-09-03,Item Not Received,986.47,Chargeback Reversed,1,50.0,2025-10-01,Issuing Bank
DSP200269,TX109048,C26683,M9151,2025-02-24,Product Defective / Unacceptable,1164.37,Under Review,1,20.0,,Pending
DSP200270,TX109486,C91351,M3754,2026-04-10,Credit Not Processed,196.5,Won - Merchant,1,50.0,2026-05-15,Cardholder
DSP200271,TX109394,C15720,M3449,2026-06-17,Product Defective / Unacceptable,85.25,Won - Customer,1,25.0,2026-07-12,Merchant
DSP200272,TX109667,C75323,M5458,2025-08-05,Fraudulent Transaction,506.05,Pending Evidence,0,15.0,,Pending
DSP200273,TX110648,C93066,M8205,2026-02-25,Credit Not Processed,261.27,Arbitration,1,15.0,2026-04-09,Merchant
DSP200274,TX111419,C24662,M3131,2025-06-04,Item Not Received,1389.73,Arbitration,1,50.0,2025-06-23,Merchant
DSP200275,TX107742,C48974,M6692,2025-11-17,Subscription Cancelled,833.37,Won - Customer,1,25.0,2025-12-12,Merchant
DSP200276,TX110879,C81819,M2337,2026-04-10,Fraudulent Transaction,595.18,Chargeback Reversed,0,20.0,2026-04-28,Merchant
DSP200277,TX107062,C56438,M7955,2025-11-27,Item Not Received,174.71,Chargeback Reversed,1,15.0,2026-01-01,Merchant
DSP200278,TX264928,C54241,M4193,2025-02-21,Fraudulent Transaction,469.32,Pending Evidence,0,20.0,,Pending
DSP200279,TX111875,C13783,M1510,2025-02-28,Fraudulent Transaction,815.78,Under Review,1,35.0,,Pending
DSP200280,TX108643,C26361,M1717,2025-06-22,Subscription Cancelled,745.78,Under Review,0,50.0,,Pending
DSP200281,TX105570,C92240,M3392,2025-11-07,Subscription Cancelled,100.0,Under Review,0,50.0,,Pending
DSP200282,TX104427,C14117,M7730,2026-05-16,Friendly Fraud / Unrecognized,1328.95,Won - Customer,1,15.0,2026-06-06,Merchant
DSP200283,TX101617,C13905,M5381,2025-03-05,Subscription Cancelled,717.57,Pending Evidence,0,50.0,,Pending
DSP200284,TX218541,C93610,M7911,2026-01-06,Duplicate Processing,157.37,Chargeback Reversed,1,15.0,2026-01-31,Issuing Bank
DSP200285,TX103772,C47353,M4770,2025-06-29,Credit Not Processed,1945.12,Pending Evidence,0,15.0,,Pending
DSP200286,TX113784,C82132,M1872,2026-02-14,Credit Not Processed,1710.6,Arbitration,1,20.0,2026-04-04,Issuing Bank
DSP200287,TX102029,C71069,M2623,2026-05-01,Item Not Received,773.9,Pending Evidence,1,15.0,,Pending
DSP200288,TX110883,C89276,M9410,2025-11-22,Item Not Received,448.56,Won - Customer,1,15.0,2025-12-13,Merchant
DSP200289,TX275548,C98723,M7479,2025-06-07,Friendly Fraud / Unrecognized,1150.18,Won - Merchant,1,20.0,2025-07-30,Issuing Bank
DSP200290,TX101942,C15075,M8581,2025-11-13,Fraudulent Transaction,1932.98,Under Review,1,15.0,,Pending
DSP200291,TX107926,C90694,M9176,2025-10-02,Duplicate Processing,1754.28,Pending Evidence,0,20.0,,Pending
DSP200292,TX292790,C52615,M7105,2025-03-25,Subscription Cancelled,133.86,Chargeback Reversed,0,35.0,2025-04-24,Cardholder
DSP200293,TX113715,C49599,M8967,2026-02-20,Product Defective / Unacceptable,1358.31,Won - Merchant,1,50.0,2026-03-12,Cardholder
DSP200294,TX107447,C42816,M4145,2025-07-15,Fraudulent Transaction,1236.36,Chargeback Reversed,0,50.0,2025-09-01,Payment Processor
DSP200295,TX113330,C37801,M4531,2025-09-11,Duplicate Processing,398.92,Won - Merchant,1,20.0,2025-10-15,Cardholder
DSP200296,TX101748,C22463,M6780,2025-06-07,Product Defective / Unacceptable,1009.24,Chargeback Reversed,0,25.0,2025-07-28,Merchant
DSP200297,TX108096,C10726,M5813,2025-02-04,Credit Not Processed,1158.55,Won - Customer,1,25.0,2025-03-16,Merchant
DSP200298,TX107255,C10053,M6848,2026-01-24,Credit Not Processed,404.98,Won - Merchant,1,20.0,2026-01-31,Cardholder
DSP200299,TX100523,C76540,M4084,2025-11-19,Fraudulent Transaction,1033.54,Chargeback Reversed,0,15.0,2026-01-18,Cardholder
DSP200300,TX110559,C17026,M7421,2026-01-20,Friendly Fraud / Unrecognized,382.53,Won - Merchant,1,20.0,2026-03-13,Issuing Bank
DSP200301,TX231064,C48216,M6241,2025-10-09,Fraudulent Transaction,936.25,Under Review,0,15.0,,Pending
DSP200302,TX103885,C40311,M5743,2025-06-13,Subscription Cancelled,1775.28,Under Review,1,35.0,,Pending
DSP200303,TX102211,C54313,M8967,2025-03-06,Friendly Fraud / Unrecognized,1781.07,Won - Customer,1,20.0,2025-03-24,Merchant
DSP200304,TX105747,C16057,M4533,2025-02-21,Subscription Cancelled,1324.75,Arbitration,1,50.0,2025-03-24,Merchant
DSP200305,TX106819,C96200,M9095,2026-06-12,Credit Not Processed,637.27,Chargeback Reversed,0,35.0,2026-07-07,Merchant
DSP200306,TX297307,C59426,M1599,2025-08-04,Subscription Cancelled,833.13,Won - Customer,1,20.0,2025-09-11,Merchant
DSP200307,TX103498,C67125,M7018,2025-11-12,Subscription Cancelled,354.59,Won - Merchant,1,35.0,2025-12-27,Cardholder
DSP200308,TX103849,C47196,M7560,2026-01-01,Fraudulent Transaction,440.81,Won - Customer,1,20.0,2026-01-19,Merchant
DSP200309,TX108760,C40828,M5369,2025-01-21,Item Not Received,585.51,Chargeback Reversed,1,25.0,2025-02-13,Payment Processor
DSP200310,TX108362,C59856,M8355,2026-06-06,Duplicate Processing,1594.28,Arbitration,1,15.0,2026-07-26,Payment Processor
DSP200311,TX112315,C72277,M2311,2025-12-08,Product Defective / Unacceptable,84.6,Won - Customer,1,25.0,2026-01-21,Merchant
DSP200312,TX101080,C45720,M7397,2025-03-19,Subscription Cancelled,100.0,Under Review,0,35.0,,Pending
DSP200313,TX293522,C77578,M5655,2025-05-30,Subscription Cancelled,551.25,Won - Customer,1,20.0,2025-06-23,Merchant
DSP200314,TX108852,C11330,M1854,2026-01-14,Fraudulent Transaction,1995.41,Chargeback Reversed,0,15.0,2026-03-02,Merchant
DSP200315,TX109039,C21114,M7081,2025-03-28,Item Not Received,124.26,Arbitration,1,50.0,2025-05-17,Cardholder
DSP200316,TX111027,C35242,M9355,2026-04-05,Friendly Fraud / Unrecognized,1526.25,Pending Evidence,1,50.0,,Pending
DSP200317,TX254415,C87688,M7182,2025-01-23,Subscription Cancelled,1181.56,Arbitration,1,35.0,2025-02-24,Merchant
DSP200318,TX101797,C66333,M2695,2026-02-14,Duplicate Processing,510.04,Under Review,1,20.0,,Pending
DSP200319,TX111644,C72277,M3712,2025-07-14,Friendly Fraud / Unrecognized,639.76,Won - Merchant,1,50.0,2025-09-11,Cardholder
DSP200320,TX108848,C80457,M2288,2025-09-01,Credit Not Processed,429.58,Arbitration,1,15.0,2025-10-04,Merchant
DSP200321,TX110314,C40340,M7934,2025-08-20,Duplicate Processing,1432.14,Won - Merchant,1,25.0,2025-09-05,Cardholder
DSP200322,TX107324,C69638,M2734,2025-04-22,Credit Not Processed,1572.28,Under Review,0,20.0,,Pending
DSP200323,TX294672,C86931,M1809,2025-05-19,Credit Not Processed,277.95,Arbitration,1,20.0,2025-07-10,Payment Processor
DSP200324,TX297894,C86172,M9196,2026-04-03,Subscription Cancelled,558.83,Chargeback Reversed,0,35.0,2026-04-24,Issuing Bank
DSP200325,TX111289,C69186,M8702,2025-02-11,Credit Not Processed,88.74,Under Review,1,35.0,,Pending
DSP200326,TX105830,C66450,M6456,2026-04-10,Subscription Cancelled,598.31,Arbitration,1,25.0,2026-04-23,Merchant
DSP200327,TX103453,C43065,M8311,2025-08-04,Fraudulent Transaction,1863.18,Won - Customer,1,50.0,2025-08-11,Merchant
DSP200328,TX109425,C26505,M1920,2026-05-07,Subscription Cancelled,1135.41,Arbitration,1,50.0,2026-07-03,Cardholder
DSP200329,TX114846,C23006,M7326,2026-03-15,Credit Not Processed,959.84,Arbitration,1,35.0,2026-03-31,Cardholder
DSP200330,TX114890,C18392,M3116,2025-05-15,Duplicate Processing,457.09,Chargeback Reversed,1,15.0,2025-05-24,Merchant
DSP200331,TX113190,C39045,M1430,2026-03-20,Duplicate Processing,42.48,Under Review,1,50.0,,Pending
DSP200332,TX114820,C58520,M8532,2025-06-23,Fraudulent Transaction,1846.22,Won - Merchant,1,20.0,2025-07-29,Cardholder
DSP200333,TX101275,C52372,M9564,2025-04-20,Product Defective / Unacceptable,131.85,Pending Evidence,0,25.0,,Pending
DSP200334,TX101588,C55056,M1861,2025-01-16,Item Not Received,1437.04,Arbitration,1,35.0,2025-03-11,Payment Processor
DSP200335,TX102972,C21836,M7636,2026-02-21,Item Not Received,1899.81,Won - Customer,1,50.0,2026-03-12,Merchant
DSP200336,TX114503,C71644,M1430,2025-08-30,Duplicate Processing,168.82,Won - Customer,1,15.0,2025-10-14,Merchant
DSP200337,TX107034,C80697,M1599,2026-05-09,Friendly Fraud / Unrecognized,1111.87,Pending Evidence,1,20.0,,Pending
DSP200338,TX100409,C74038,M8432,2025-08-18,Duplicate Processing,100.0,Arbitration,1,25.0,2025-08-30,Cardholder
DSP200339,TX110189,C91439,M2502,2025-03-30,Fraudulent Transaction,1867.48,Pending Evidence,1,50.0,,Pending
DSP200340,TX106338,C97500,M7172,2025-05-14,Fraudulent Transaction,342.45,Won - Customer,1,15.0,2025-07-04,Payment Processor
DSP200341,TX205423,C88047,M3253,2026-03-07,Credit Not Processed,1396.26,Chargeback Reversed,1,50.0,2026-04-16,Merchant
DSP200342,TX107425,C15817,M1713,2026-01-19,Item Not Received,1929.52,Under Review,1,50.0,,Pending
DSP200343,TX114545,C59674,M4515,2025-03-27,Item Not Received,1398.18,Won - Merchant,1,15.0,2025-05-14,Cardholder
DSP200344,TX100386,C18799,M6759,2025-03-06,Product Defective / Unacceptable,228.31,Chargeback Reversed,1,35.0,2025-03-30,Merchant
DSP200345,TX110784,C55236,M8204,2026-05-20,Product Defective / Unacceptable,430.83,Pending Evidence,1,20.0,,Pending
DSP200346,TX111580,C41925,M9151,2025-04-21,Credit Not Processed,1379.64,Arbitration,1,20.0,2025-05-23,Issuing Bank
DSP200347,TX112919,C80697,M1125,2025-10-21,Product Defective / Unacceptable,1062.02,Under Review,0,15.0,,Pending
DSP200348,TX108191,C90676,M2336,2025-08-22,Credit Not Processed,67.05,Pending Evidence,0,20.0,,Pending
DSP200349,TX113475,C20350,M8325,2025-09-08,Product Defective / Unacceptable,1427.59,Won - Customer,1,25.0,2025-11-03,Merchant
DSP200350,TX114540,C22015,M7001,2026-01-18,Subscription Cancelled,430.2,Under Review,1,20.0,,Pending
DSP200351,TX113786,C16764,M9626,2025-09-22,Fraudulent Transaction,1712.16,Chargeback Reversed,1,20.0,2025-11-19,Payment Processor
DSP200352,TX113320,C94874,M7126,2025-11-03,Fraudulent Transaction,738.82,Under Review,0,50.0,,Pending
DSP200353,TX111492,C10726,M7081,2026-01-18,Duplicate Processing,129.7,Pending Evidence,1,35.0,,Pending
DSP200354,TX113536,C30706,M3626,2025-05-01,Friendly Fraud / Unrecognized,1525.17,Pending Evidence,1,35.0,,Pending
DSP200355,TX104129,C63523,M5469,2026-05-06,Product Defective / Unacceptable,100.0,Arbitration,1,50.0,2026-06-17,Issuing Bank
DSP200356,TX102078,C99353,M5150,2026-02-14,Friendly Fraud / Unrecognized,1096.17,Pending Evidence,1,20.0,,Pending
DSP200357,TX103039,C42742,M5938,2025-03-09,Item Not Received,71.8,Arbitration,1,15.0,2025-03-21,Payment Processor
DSP200358,TX105819,C70889,M9945,2025-11-11,Subscription Cancelled,1285.4,Won - Customer,1,20.0,2025-12-27,Merchant
DSP200359,TX114354,C23154,M6546,2025-08-16,Duplicate Processing,1401.26,Chargeback Reversed,0,50.0,2025-08-27,Cardholder
DSP200360,TX108904,C95461,M6626,2026-05-09,Subscription Cancelled,100.0,Chargeback Reversed,1,25.0,2026-05-27,Cardholder
DSP200361,TX102290,C83000,M5938,2026-02-06,Duplicate Processing,731.03,Chargeback Reversed,0,50.0,2026-02-23,Merchant
DSP200362,TX103214,C12560,M6585,2025-01-25,Subscription Cancelled,495.15,Chargeback Reversed,0,25.0,2025-03-04,Merchant
DSP200363,TX112854,C37802,M9914,2025-07-19,Fraudulent Transaction,1126.71,Under Review,1,15.0,,Pending
DSP200364,TX102668,C40495,M3730,2025-05-22,Subscription Cancelled,55.97,Pending Evidence,1,15.0,,Pending
DSP200365,TX218548,C45697,M3530,2025-04-24,Product Defective / Unacceptable,1378.52,Pending Evidence,0,20.0,,Pending
DSP200366,TX103781,C78955,M5757,2025-03-22,Credit Not Processed,362.54,Won - Customer,1,35.0,2025-04-28,Merchant
DSP200367,TX104233,C65057,M9176,2025-08-13,Credit Not Processed,988.31,Won - Merchant,1,20.0,2025-09-16,Cardholder
DSP200368,TX106509,C30585,M2293,2026-01-22,Subscription Cancelled,684.05,Arbitration,1,25.0,2026-03-01,Cardholder
DSP200369,TX110511,C79541,M4871,2026-02-07,Fraudulent Transaction,1690.3,Won - Merchant,1,50.0,2026-03-26,Issuing Bank
DSP200370,TX102440,C62383,M2229,2026-01-09,Item Not Received,646.29,Under Review,1,50.0,,Pending
DSP200371,TX113779,C84963,M7077,2025-12-14,Fraudulent Transaction,1985.72,Under Review,0,20.0,,Pending
DSP200372,TX102469,C30033,M1341,2025-10-04,Subscription Cancelled,932.11,Won - Merchant,1,20.0,2025-11-03,Issuing Bank
DSP200373,TX100000,C43972,M5498,2025-04-15,Friendly Fraud / Unrecognized,1420.58,Pending Evidence,0,15.0,,Pending
DSP200374,TX107137,C15075,M9313,2025-05-06,Product Defective / Unacceptable,290.99,Arbitration,1,50.0,2025-06-08,Cardholder
DSP200375,TX101025,C46500,M2548,2025-05-22,Duplicate Processing,765.37,Won - Customer,1,25.0,2025-06-14,Merchant
DSP200376,TX108493,C25129,M8205,2025-09-29,Fraudulent Transaction,1299.51,Won - Merchant,1,20.0,2025-10-18,Cardholder
DSP200377,TX111443,C81376,M6940,2026-01-09,Friendly Fraud / Unrecognized,1450.18,Won - Customer,1,25.0,2026-02-15,Merchant
DSP200378,TX100246,C24953,M2335,2025-07-15,Duplicate Processing,245.48,Chargeback Reversed,0,25.0,2025-08-01,Issuing Bank
DSP200379,TX114818,C11267,M2288,2025-05-14,Item Not Received,493.73,Arbitration,1,35.0,2025-05-28,Cardholder
DSP200380,TX100796,C63516,M3473,2025-08-18,Fraudulent Transaction,1066.72,Won - Customer,1,15.0,2025-10-13,Payment Processor
DSP200381,TX106454,C71894,M4918,2025-09-20,Duplicate Processing,100.0,Won - Customer,1,15.0,2025-09-30,Payment Processor
DSP200382,TX103780,C82529,M8325,2026-05-25,Fraudulent Transaction,485.32,Under Review,0,50.0,,Pending
DSP200383,TX286694,C88561,M6179,2025-05-09,Subscription Cancelled,1481.88,Won - Customer,1,35.0,2025-07-06,Merchant
DSP200384,TX105087,C32782,M3658,2025-09-21,Subscription Cancelled,720.41,Chargeback Reversed,0,35.0,2025-10-09,Merchant
DSP200385,TX251067,C11854,M8532,2025-04-12,Fraudulent Transaction,837.86,Won - Customer,1,35.0,2025-04-21,Merchant
DSP200386,TX107531,C82255,M7229,2025-10-06,Fraudulent Transaction,1916.48,Won - Customer,1,35.0,2025-10-25,Payment Processor
DSP200387,TX100660,C72422,M7041,2026-02-05,Duplicate Processing,247.28,Under Review,1,15.0,,Pending
DSP200388,TX107117,C10074,M6692,2026-03-24,Fraudulent Transaction,1887.39,Arbitration,1,20.0,2026-04-06,Payment Processor
DSP200389,TX286746,C63492,M8678,2026-02-02,Fraudulent Transaction,366.63,Won - Merchant,1,20.0,2026-02-20,Issuing Bank
DSP200390,TX101800,C77952,M7012,2025-05-28,Product Defective / Unacceptable,491.19,Won - Merchant,1,25.0,2025-06-23,Cardholder
DSP200391,TX111322,C34050,M7041,2025-05-29,Credit Not Processed,318.42,Pending Evidence,0,15.0,,Pending
